osmid,x,y
6481137337,77.300744,28.6750626
6481137338,77.3007438,28.6751726
6481137339,77.300224,28.6748675
6481137344,77.3024225,28.6748315
6481137346,77.3024496,28.6742928
6481137347,77.3024619,28.6740215
6481137348,77.3021467,28.6739859
6481137351,77.3027569,28.673637
6481137353,77.3020433,28.6734238
6481137355,77.3018048,28.6743797
6481137356,77.3024469,28.6743819
6481137358,77.3019937,28.6748116
6481137360,77.3042838,28.6754266
6481137364,77.304253,28.6732618
6481137365,77.3046347,28.675439
6481137366,77.3046368,28.6749288
6481137368,77.3046334,28.6736332
6481137369,77.3046279,28.673271
6481137370,77.3049898,28.6749212
6481137371,77.3053524,28.6749262
6481137372,77.3059959,28.6749324
6481137373,77.3063857,28.6749449
6481137374,77.3068937,28.6749481
6481137375,77.3063695,28.6754862
6481137381,77.3036535,28.6753901
6481137689,77.3036603,28.6735746
6481137690,77.3036472,28.6732769
6481137691,77.3049653,28.6736388
6481137692,77.3053006,28.6736395
6481137694,77.3049658,28.6732774
6481137697,77.3049709,28.6745745
6481137699,77.3050247,28.6754575
6481137700,77.3053447,28.6754669
6481137702,77.3053181,28.6745903
6481137706,77.3052999,28.6733066
6481137707,77.3058008,28.6745873
6481137709,77.3060173,28.6754833
6481137710,77.3063768,28.6738858
6481137716,77.3070485,28.6737468
6481368954,77.2290508,28.5419662
6482186605,77.2760834,28.6774803
6482186608,77.275888,28.6766541
6482186609,77.2760565,28.6759361
6482186611,77.2744292,28.6753353
6482199442,77.2805123,28.680438
6482199444,77.2809842,28.6803104
6482199445,77.2782191,28.68496
6482199448,77.2776875,28.6849783
6482199450,77.2796571,28.6848924
6482199451,77.2776588,28.684648
6482199455,77.2764866,28.6843811
6482199463,77.2764836,28.6832544
6482199466,77.2952576,28.7007784
6482199468,77.2955178,28.7016954
6482225140,77.2773233,28.6910775
6482225143,77.2749688,28.6907149
6482225148,77.2755751,28.6929098
6482225154,77.2789343,28.6897724
6482225155,77.2790443,28.6899864
6482225161,77.2805417,28.6927284
6482225162,77.2806603,28.6929722
6482225163,77.281683,28.6950221
6482225169,77.2805778,28.689928
6482225172,77.2805943,28.6902942
6482225177,77.2822468,28.6899691
6482225180,77.2822637,28.6896626
6482225182,77.2816373,28.6896017
6482225184,77.2810269,28.6895716
6482249341,77.2816116,28.6900332
6482325738,77.2841502,28.6671859
6482325741,77.283848,28.6670869
6482325744,77.2843698,28.6644111
6482325747,77.2845901,28.6645236
6482325750,77.286726,28.661231
6482325752,77.2859029,28.6623651
6482325754,77.286127,28.662947
6482482043,77.290549,28.6554484
6482482047,77.2892172,28.654588
6482482052,77.2885213,28.6543885
6482491407,77.2904817,28.646691
6482491409,77.2907271,28.6485527
6482491413,77.2914947,28.648463
6482491414,77.2913751,28.647841
6482491416,77.2912462,28.6466812
6482491417,77.2908389,28.6466864
6482491422,77.2912195,28.6484952
6482491426,77.2925835,28.6474915
6482491428,77.2927666,28.6474427
6482491429,77.2927645,28.6471019
6482491430,77.2912798,28.6470543
6482491432,77.2924361,28.6466637
6482491433,77.2924883,28.6470419
6482491440,77.2901142,28.6466976
6482491444,77.2904509,28.6485804
6482491446,77.2923862,28.6475465
6482491448,77.2926483,28.6483282
6482491450,77.2928192,28.6489721
6482491451,77.2929564,28.6495662
6482491462,77.2920524,28.6508308
6482491466,77.2938352,28.6488405
6482491473,77.2930864,28.6499641
6482526867,77.2942904,28.6416738
6482526996,77.2910428,28.6381564
6482526998,77.2926317,28.6389312
6482533010,77.292448,28.6375376
6482533014,77.291947,28.6372219
6482533015,77.2921991,28.6373814
6482533018,77.2933266,28.6381911
6482545600,77.2791022,28.6346163
6482545602,77.2806222,28.634635
6482545603,77.2806658,28.6344129
6482545609,77.2797048,28.6365765
6482545611,77.279737,28.6372245
6482545612,77.279753,28.6375803
6482545615,77.2794474,28.6368008
6482545616,77.2794372,28.6365819
6482545619,77.2791259,28.6361842
6482545620,77.2794297,28.6361982
6482545624,77.2767437,28.6344167
6482545626,77.2764647,28.6344174
6482545627,77.2740177,28.634842
6482545629,77.2740443,28.635813
6482545630,77.2740723,28.636229
6482545631,77.274104,28.6364566
6482545632,77.2751823,28.6366887
6482545633,77.2751931,28.6371517
6482584884,77.2796809,28.6346212
6482584887,77.2795924,28.6375578
6482584889,77.2795833,28.6381843
6482584890,77.2800014,28.637578
6482584892,77.2799855,28.6381806
6482584894,77.2799907,28.6385674
6482584895,77.2801614,28.6399695
6482584896,77.2804166,28.639972
6482584897,77.2813413,28.6400052
6482584900,77.2817409,28.6404219
6482584903,77.2816859,28.6392043
6482584904,77.2822883,28.639653
6482584906,77.2817082,28.6396626
6482584908,77.2811885,28.6396713
6482590486,77.2772146,28.6391441
6482590487,77.2772146,28.6389323
6482590488,77.2771872,28.6386735
6482590490,77.2772575,28.6398232
6482590491,77.27864,28.6392453
6482590492,77.2791887,28.6392399
6482590493,77.2776438,28.6392237
6482590494,77.2776185,28.638649
6482590503,77.2779632,28.6392131
6482590506,77.2779486,28.638603
6482590507,77.277915,28.6383452
6482590518,77.2724347,28.6367962
6482603588,77.2728749,28.6348661
6482603589,77.2728716,28.634623
6482603590,77.2723677,28.6346346
6482603591,77.2727667,28.6337508
6482603592,77.2727545,28.6335248
6482603593,77.2729893,28.6341852
6482603596,77.2729168,28.6322303
6482603597,77.2729704,28.6331206
6482603604,77.273551,28.6341792
6482603605,77.2740125,28.6342348
6482603609,77.2742503,28.6342233
6482603611,77.2748865,28.6345767
6482603613,77.2751429,28.6349978
6482603614,77.2751325,28.6345509
6482603615,77.275264,28.6341869
6482603616,77.2752627,28.6344345
6482603618,77.2753862,28.6346244
6482603619,77.275414,28.6349938
6482603621,77.2754194,28.6355316
6482603625,77.2754511,28.6364274
6482603627,77.2757039,28.6362135
6482603629,77.2763154,28.6361947
6482603632,77.2762349,28.6338029
6482603633,77.2757469,28.6344237
6482603634,77.2757543,28.634624
6482603635,77.275763,28.6349893
6482603636,77.2757736,28.6355217
6482603637,77.2759549,28.6346227
6482603638,77.276171,28.6346227
6482603639,77.2749314,28.6357757
6482603640,77.2738289,28.6358163
6482603645,77.2740176,28.6345966
6482603646,77.2731379,28.6322313
6482603652,77.2737094,28.6316332
6482603654,77.2739371,28.6316971
6482603655,77.2726052,28.6309211
6482603661,77.2750779,28.6317512
6482603665,77.2755267,28.6307352
6482603667,77.2735811,28.6296045
6482603670,77.2749723,28.6306023
6482603673,77.2746627,28.6313791
6482604538,77.272176,28.6330877
6482604539,77.272168,28.6333001
6482609692,77.2763163,28.632365
6482609695,77.2770626,28.631403
6482609696,77.2767446,28.6312496
6482609697,77.2765011,28.6315588
6482609699,77.2760834,28.6322853
6482609700,77.2768073,28.631713
6482609701,77.2758818,28.6322352
6482609704,77.2765474,28.631149
6482609707,77.2771378,28.630357
6482617794,77.2788341,28.6295964
6482617796,77.2778414,28.6305664
6482617800,77.2790386,28.6290981
6482617803,77.2781862,28.6293778
6482617810,77.2857589,28.6359003
6482647331,77.2969063,28.6500151
6482647332,77.2971007,28.6501861
6482647333,77.2967359,28.6506004
6482647334,77.2974698,28.6498381
6482647335,77.2971328,28.6509017
6482647336,77.2975084,28.6505298
6482647337,77.2978793,28.6501524
6482647338,77.2972878,28.6503457
6482656265,77.2934393,28.65059
6482673648,77.2810871,28.637204
6482673649,77.2810872,28.6375678
6482673650,77.2811033,28.6380089
6482673651,77.281103,28.6384676
6482673652,77.281951,28.6384538
6482673653,77.2819401,28.6380079
6482673654,77.2819509,28.6375597
6482673656,77.277569,28.6370863
6482673658,77.2775474,28.6362254
6482673661,77.277553,28.6357089
6483920145,77.2905499,28.6794764
6483920148,77.2903813,28.6792322
6483920149,77.2901522,28.6788968
6483920150,77.2900198,28.6786277
6483920151,77.2905515,28.6787534
6483920156,77.2904682,28.6793529
6483920157,77.290819,28.6791438
6483920160,77.2897539,28.679799
6483920164,77.2892361,28.6791311
6483920165,77.2896226,28.6789707
6483920166,77.2895797,28.6788319
6483920167,77.2927731,28.6810295
6483920169,77.2927309,28.6805246
6483926960,77.2901767,28.6750904
6483960480,77.2889484,28.6723397
6483960482,77.28972,28.6727593
6483973786,77.2858161,28.6765866
6483973802,77.2837322,28.6762323
6483973803,77.2839858,28.6766633
6483973804,77.284459,28.6764195
6483973805,77.2845626,28.6767537
6483973819,77.2870372,28.6759703
6483973823,77.2865218,28.6751593
6483973832,77.2792725,28.6774999
6483973833,77.2770378,28.6783934
6483973836,77.2775853,28.6778627
6483973838,77.2781038,28.6774039
6483973841,77.2773826,28.6777048
6483973844,77.2768406,28.6782243
6483973845,77.2766833,28.6780894
6483973848,77.2761219,28.6785503
6483973850,77.2763094,28.6776528
6483973851,77.2763135,28.678578
6483973854,77.2764763,28.6776717
6483973855,77.276605,28.677689
6483973856,77.2759028,28.6775749
6483973858,77.2758139,28.6781191
6483973859,77.2757417,28.6784732
6483973861,77.2759007,28.6794325
6483973866,77.2756838,28.6789391
6483973867,77.2753051,28.6774827
6483973868,77.2751908,28.6780194
6483973869,77.275114,28.6783753
6483973872,77.2763527,28.676127
6483973873,77.274628,28.6757535
6483973874,77.273792,28.67474
6483973876,77.2741637,28.6754278
6483973877,77.2720462,28.674214
6484687237,77.248194,28.5607933
6484749701,77.139326,28.5718508
6484749702,77.1391915,28.5720145
6484749703,77.1395718,28.5722217
6484749706,77.1390525,28.5716326
6484749707,77.1398216,28.5718119
6484749712,77.1388639,28.571838
6484749713,77.1397904,28.5723359
6484837819,77.247102,28.5794594
6484837822,77.2473904,28.5796108
6484853021,77.247933,28.5807263
6484853022,77.2471515,28.5816367
6484853023,77.247566,28.5811513
6484853024,77.246999,28.5807885
6484853025,77.2473771,28.580351
6484853026,77.2465923,28.5812643
6484861581,77.2509204,28.5587146
6484863889,77.2499755,28.5580697
6484863890,77.2499835,28.5580109
6484863891,77.2491634,28.557966
6484979682,77.2585385,28.5752838
6484979683,77.2583753,28.5766468
6484979786,77.2573655,28.5749235
6485009721,77.2091292,28.6128911
6485009727,77.2087137,28.6129109
6485109512,77.2015326,28.6089904
6485109516,77.2001732,28.6090328
6485219936,77.2521501,28.5811552
6485442929,77.1301842,28.5931293
6485442930,77.1302543,28.5931034
6485510823,77.1259398,28.595221
6485519046,77.1312665,28.5853832
6485576705,77.1275034,28.5980645
6485576706,77.126652,28.5964011
6485576707,77.1273333,28.5977387
6485576708,77.1286675,28.5971281
6485943125,77.1214617,28.5853377
6485943126,77.1216177,28.5856991
6485943134,77.1211358,28.5858855
6485943135,77.1219893,28.5864963
6485943141,77.1220824,28.5864613
6485943147,77.1215197,28.586676
6485943148,77.1220681,28.5855416
6485943149,77.1207119,28.5860588
6485943150,77.122457,28.586314
6485943151,77.1210895,28.5868504
6485943152,77.1195066,28.5861021
6485943154,77.1204963,28.5857393
6485943155,77.1213771,28.5874273
6486110394,77.1380932,28.62828
6486110396,77.1378697,28.6278582
6486110397,77.1371474,28.6281826
6486110398,77.13757,28.6279815
6486110399,77.1372955,28.6275254
6486133931,77.1186297,28.5926501
6486204388,77.1490398,28.6255269
6486204389,77.1491674,28.6261366
6486326899,77.1503984,28.6282455
6486341294,77.1404787,28.6335305
6486398293,77.180575,28.6421594
6486447418,77.1282003,28.6439444
6486911957,77.1820871,28.6419238
6486911959,77.1824112,28.6424281
6486911963,77.1830314,28.6425076
6486937043,77.1207869,28.6294744
6486937044,77.1197614,28.6294611
6486937045,77.1197665,28.6301642
6486937046,77.1192577,28.6301642
6486947514,77.1729669,28.6421769
6487064587,77.1374142,28.6053831
6487064588,77.1364812,28.6057633
6487064589,77.1365593,28.605731
6487064592,77.141296,28.603892
6487077628,77.120898,28.6307832
6487152140,77.1271823,28.645104
6487192516,77.1666874,28.6445303
6487192518,77.1676395,28.6440928
6487299035,77.1282133,28.6461526
6487299036,77.1279059,28.6471353
6487299037,77.1287287,28.6473459
6487299038,77.1290669,28.6464276
6487299039,77.128649,28.64758
6487377646,77.1294135,28.6505916
6487389432,77.166807,28.6446759
6487389445,77.166245,28.6450185
6487389446,77.1645703,28.6462896
6487389450,77.1663716,28.6451788
6487429879,77.1387052,28.6490551
6487429880,77.1390088,28.6481352
6487499043,77.124061,28.6496298
6487653612,77.1834884,28.6456882
6487653614,77.1833947,28.645315
6487705642,77.1788547,28.6456802
6487705648,77.1770462,28.6455884
6487705649,77.1788615,28.6454009
6487947375,77.2721658,28.6100346
6488001936,77.2808571,28.6182936
6488001937,77.2811584,28.6184761
6488011292,77.1258256,28.647929
6488011314,77.1216524,28.6483159
6488018618,77.1875551,28.6487012
6488018620,77.1888003,28.6480263
6488018622,77.1900541,28.6473642
6488018624,77.1914231,28.646579
6488256584,77.3018151,28.6766913
6488257185,77.3005501,28.6758686
6488257191,77.3008837,28.6758522
6488257197,77.3025388,28.6783248
6488257200,77.3002328,28.6809893
6488257201,77.301007,28.6807548
6488257203,77.3010124,28.6805477
6488257204,77.2991157,28.680644
6488257205,77.2996246,28.68046
6488257209,77.298205,28.6796321
6488257210,77.2907094,28.6786295
6488257212,77.2909963,28.6790378
6488257214,77.2917416,28.6784554
6488257221,77.2894387,28.6763708
6488257222,77.2888597,28.6769468
6488257226,77.2895464,28.6765026
6488257227,77.2875606,28.6765152
6488257229,77.2879989,28.6762108
6488257231,77.2871926,28.676867
6488257232,77.2870167,28.6766833
6488257233,77.2860312,28.6771636
6488257236,77.2864931,28.677599
6488257238,77.2861279,28.677108
6488257239,77.285944,28.6768735
6488257249,77.2869165,28.6773163
6488257250,77.2866189,28.6770247
6488257251,77.2868623,28.6768432
6488257254,77.2849557,28.677821
6488257256,77.2848328,28.6772997
6488257258,77.2851842,28.6777183
6488259990,77.2850857,28.6784163
6488259997,77.2823524,28.6772339
6488260000,77.2825012,28.6767016
6488267993,77.2815276,28.6767952
6488267994,77.2817393,28.6765845
6488267998,77.2809653,28.6760781
6488268001,77.2813811,28.6758978
6488268004,77.2822169,28.6757861
6488268005,77.2818266,28.6761542
6488268007,77.282259,28.6759671
6488268008,77.2799444,28.6766633
6488268010,77.2801021,28.6760817
6488268011,77.2797075,28.6766284
6488268013,77.2799049,28.6760403
6488295507,77.1733023,28.6475596
6488295508,77.1725694,28.6466317
6488295509,77.1736651,28.648046
6488297057,77.2920589,28.6703301
6488297058,77.2927814,28.6704215
6488297060,77.2935415,28.6704811
6488297062,77.2925081,28.6709608
6488297063,77.2926106,28.6709793
6488297064,77.2930615,28.6710454
6488297067,77.292518,28.6713578
6488297069,77.2933355,28.6714308
6488297072,77.2933951,28.6708384
6488297079,77.293741,28.6696711
6488297080,77.2947862,28.6694239
6488297081,77.294609,28.6697539
6488297084,77.2943113,28.6706154
6488297485,77.2941476,28.6705633
6488297489,77.294742,28.6707418
6488297490,77.2971925,28.6682728
6488297493,77.2975769,28.6692715
6488297494,77.2975139,28.6698202
6488297495,77.2953873,28.6719378
6488297496,77.2954373,28.6715045
6488297499,77.2951884,28.6714824
6488297504,77.2951278,28.6719265
6488297505,77.2956222,28.6721247
6488297508,77.2957167,28.6715149
6488297509,77.2946211,28.6716625
6488297511,77.2948246,28.6710644
6488297512,77.2949456,28.6711124
6488297513,77.2951146,28.6706976
6488297514,77.2948012,28.6705981
6488297515,77.2955169,28.6708247
6488297521,77.2962799,28.6703063
6488297527,77.2948303,28.6679771
6488297529,77.2949344,28.6678426
6488297530,77.2937323,28.6685781
6488297531,77.2945244,28.6687592
6488297533,77.2941302,28.6675182
6488297535,77.2941115,28.6668067
6488297536,77.2931364,28.6670047
6488297538,77.2940833,28.667413
6488297539,77.2932367,28.6668506
6488297542,77.2940361,28.6672095
6488297546,77.2919684,28.668163
6488297547,77.2922393,28.6681866
6488297548,77.2926026,28.6682047
6488297550,77.2923101,28.6678449
6488297551,77.2920445,28.6678143
6488297553,77.291948,28.6683508
6488297554,77.2915919,28.6687704
6488297556,77.2917575,28.6681367
6488297562,77.2913353,28.6673132
6488297570,77.2911369,28.6686867
6488297571,77.291272,28.6687438
6488297575,77.2911004,28.6692969
6488297578,77.290851,28.6691934
6488297580,77.2903118,28.6688309
6488297585,77.2905988,28.6698994
6488297586,77.2907788,28.669344
6488297591,77.2901321,28.6690263
6488297592,77.2901972,28.6689501
6488297593,77.2904781,28.6686827
6488297594,77.2900414,28.6688198
6488297595,77.2903655,28.6684921
6488297598,77.2896279,28.6691416
6488297599,77.2901838,28.6696215
6488297600,77.2895732,28.6693845
6488301617,77.2881443,28.6694076
6488305792,77.2858477,28.6725714
6488305794,77.2858171,28.6723612
6488305799,77.284552,28.6705876
6488305803,77.2849122,28.6713657
6488305809,77.285274,28.6723529
6488305810,77.2852933,28.6725074
6488344486,77.2770299,28.6549835
6488344491,77.2764767,28.656179
6488344494,77.2773571,28.6551012
6488344495,77.2779557,28.6550583
6488344497,77.2776709,28.6556826
6488344500,77.2778888,28.6563192
6488344502,77.2761368,28.6559904
6488344511,77.2814871,28.6433632
6488344512,77.281456,28.6434215
6488344556,77.2767676,28.6511527
6488344557,77.2778191,28.6498187
6488354085,77.2802742,28.6497833
6488354086,77.2802509,28.6502076
6488354087,77.2792489,28.649781
6488354088,77.2797424,28.6497622
6488354091,77.2797638,28.6492619
6488354092,77.2802818,28.6494469
6488354093,77.2807297,28.6494422
6488354096,77.2812069,28.6492465
6488354097,77.2811961,28.6486041
6488354099,77.2804217,28.6451962
6488354101,77.2800535,28.6453511
6488354102,77.2816914,28.6468145
6488354104,77.2816854,28.6462945
6488354106,77.2816773,28.6459014
6488354108,77.28168,28.6454589
6488354109,77.2818838,28.6450799
6488354110,77.2816753,28.6455281
6488354111,77.2819356,28.645539
6488354112,77.2819402,28.6456778
6488354114,77.2816735,28.6456684
6488373386,77.2893084,28.6817879
6488569567,77.2836178,28.6278259
6488569568,77.2834516,28.627794
6488569569,77.2829379,28.6276983
6488569570,77.2825327,28.62762
6490089041,77.1895398,28.5602744
6490089042,77.1895687,28.5603411
6491293597,77.3043374,28.6631375
6491293599,77.3055067,28.663076
6491293604,77.3066772,28.6645516
6491293607,77.3066157,28.6630239
6491293608,77.3057722,28.6630764
6491293609,77.3068326,28.6630144
6491624538,77.2827808,28.6659681
6491624543,77.2815602,28.6673325
6491624545,77.2813627,28.6678537
6491624546,77.2814222,28.6659245
6491624552,77.2805561,28.6644616
6491624555,77.2807107,28.6642578
6491624556,77.2804876,28.6646698
6491624563,77.2803069,28.6660708
6491624567,77.2785267,28.6623761
6491624568,77.278606,28.6620847
6491624576,77.2773962,28.6630166
6491624577,77.2773925,28.6625723
6491624578,77.2771779,28.6625742
6491624579,77.2772165,28.6622622
6491624582,77.2771555,28.6630174
6491624583,77.277646,28.6625858
6491624988,77.2773847,28.6637373
6491624990,77.278624,28.6644743
6491624991,77.2789888,28.6645166
6491624992,77.2796472,28.6645563
6491625009,77.2710098,28.6637965
6491625012,77.2711885,28.6640908
6491625013,77.2712166,28.6640451
6491625907,77.270017,28.6646646
6491625909,77.2700415,28.6644301
6491625910,77.270043,28.6642694
6491625911,77.2700582,28.664101
6491625912,77.2700671,28.6639416
6491625913,77.2700669,28.6637775
6491625914,77.270049,28.6635723
6491625915,77.2698712,28.6633341
6491625916,77.2698058,28.6630647
6491636462,77.270493,28.6635566
6491636465,77.2701772,28.6625726
6491636471,77.2708892,28.6622017
6491636472,77.2707882,28.662613
6491636473,77.2706005,28.6626053
6491636475,77.2701179,28.6618039
6491636476,77.2709299,28.6619587
6491636481,77.2718923,28.6589118
6491636482,77.2714282,28.6596258
6491636484,77.2720474,28.6597293
6491636900,77.2709078,28.6590842
6491642108,77.2693376,28.6596523
6491642109,77.2692513,28.6592411
6493294278,77.2197162,28.57287
6493598326,77.2878002,28.6700552
6493598329,77.287851,28.669267
6493598333,77.2870925,28.6799535
6493598336,77.2848153,28.6811228
6493598337,77.2849975,28.6808671
6493598338,77.2851157,28.6806986
6493598339,77.285288,28.6804283
6493598340,77.2849858,28.6812446
6493598342,77.2853069,28.6807969
6493598345,77.2850949,28.6814448
6493598354,77.3065163,28.6898681
6494084352,77.2786814,28.6311429
6494163462,77.1956995,28.5588693
6495228901,77.2942566,28.6782166
6495228902,77.2895337,28.6768828
6495228905,77.2902435,28.6772917
6495228906,77.289275,28.6780286
6495228908,77.2896401,28.6773765
6495266194,77.31469,28.6363648
6495298568,77.303559,28.6450857
6496712067,77.1222874,28.5453991
6497262467,77.1368359,28.654271
6497262470,77.1357725,28.6537242
6497262478,77.135849,28.6529653
6497262886,77.1368192,28.6516869
6497262956,77.1378119,28.6462359
6497262977,77.1298416,28.6449247
6497263086,77.1295157,28.6478074
6497263087,77.1292376,28.648305
6497263088,77.1291817,28.6484716
6497263089,77.1289512,28.6491662
6497263090,77.12864,28.6503965
6497263091,77.1282539,28.6513193
6497263097,77.141783,28.6582104
6497263100,77.144882,28.6613686
6497263101,77.1452287,28.671596
6497770623,77.2884947,28.6807734
6497770627,77.2851503,28.684663
6497770631,77.2850542,28.6841019
6497770632,77.2850837,28.6839302
6497770634,77.2826807,28.6829132
6497770642,77.2854962,28.6805193
6497770643,77.2862159,28.6794525
6497770644,77.2861208,28.679243
6497770648,77.2870941,28.6796651
6497770653,77.2858994,28.6800148
6497770659,77.2887958,28.6791511
6497770662,77.2883945,28.6756321
6497774610,77.2869059,28.6748686
6497774616,77.2875228,28.6758152
6497801856,77.2866288,28.6611708
6497801861,77.2880945,28.6595801
6497801862,77.2863917,28.6611039
6497801867,77.2870372,28.6603397
6497801868,77.2869556,28.6601009
6497801870,77.2870743,28.6614856
6497812938,77.2876172,28.6589172
6497812939,77.288717,28.6577879
6497812940,77.2875904,28.657601
6497812945,77.2888277,28.6577802
6497812946,77.2893037,28.6562626
6497812950,77.2889341,28.6573219
6497812951,77.2852625,28.656485
6497812952,77.2858258,28.6565179
6497812957,77.2862353,28.6552306
6497812958,77.2858497,28.6563744
6497812959,77.2864553,28.6551259
6497812961,77.2863152,28.6560975
6497857718,77.3100132,28.6565318
6497857723,77.3085523,28.6553817
6497857725,77.3097753,28.6550334
6497857726,77.3096531,28.6548463
6499290656,77.2908486,28.6899614
6499290658,77.2904605,28.689593
6499290659,77.2896827,28.6894957
6499305061,77.313247,28.65905
6499305062,77.3141115,28.6590254
6499305063,77.31321,28.6586408
6499305075,77.3134151,28.6577869
6499305076,77.3140122,28.6577452
6499305080,77.3139425,28.656447
6499305497,77.3160495,28.6589922
6499305498,77.3156292,28.6579766
6499305503,77.3157127,28.6594691
6499305512,77.3163289,28.6572679
6499305513,77.319136,28.6571359
6499305519,77.3176712,28.6594841
6499369977,77.3048529,28.6550167
6499445229,77.293995,28.6748349
6499445233,77.2945975,28.6744551
6499445236,77.2951916,28.6741519
6499445250,77.2896791,28.6772314
6499445251,77.2897979,28.6770796
6499445412,77.2912358,28.6759074
6499445413,77.2914651,28.6759822
6501433222,77.2902379,28.6800872
6501433223,77.2903703,28.6802106
6501433226,77.290132,28.6799916
6504219243,77.2905326,28.6843064
6504219245,77.2908833,28.6843296
6504219246,77.2910602,28.684328
6504219250,77.2944157,28.6829784
6504219251,77.2945131,28.6830898
6504219257,77.2951449,28.6828505
6504219263,77.2947462,28.6821542
6504226225,77.2938814,28.6784005
6504226226,77.2945159,28.6784438
6504226227,77.2944286,28.6782452
6504226228,77.2943749,28.6781699
6504226233,77.2955906,28.6777806
6504226240,77.2906628,28.6807131
6504226244,77.290506,28.6809777
6504232128,77.2834426,28.6951762
6504232132,77.284144,28.6944221
6504232135,77.2847043,28.6931581
6504232914,77.2882832,28.6849002
6504244549,77.2853249,28.6822121
6504244555,77.2888546,28.6818825
6504244560,77.2894662,28.6819355
6504244562,77.2902149,28.6819449
6504244563,77.290408,28.6824921
6504244565,77.289954,28.6833536
6504244567,77.289792,28.6827962
6511325583,77.2535492,28.5852029
6511412345,77.2649859,28.567695
6512712018,77.3207113,28.6876421
6512712022,77.3214612,28.6863971
6512712033,77.3206807,28.6876101
6512729881,77.3072789,28.6898842
6512729883,77.3079016,28.6889582
6512729884,77.308237,28.6884593
6512729887,77.308839,28.687564
6512729889,77.3094646,28.6866524
6512729894,77.3106639,28.6849876
6512729898,77.3121866,28.6828601
6512729902,77.3134749,28.6810535
6512729906,77.3147934,28.6789525
6512729908,77.3153461,28.6781258
6512729909,77.3154243,28.6780687
6512729914,77.3155112,28.6761999
6512773317,77.3202231,28.680709
6512773325,77.3212431,28.6791661
6512773328,77.3217859,28.6785524
6513447920,77.288162,28.6822756
6513447921,77.2880996,28.6821051
6513447924,77.2871185,28.6827625
6513447933,77.2869726,28.684945
6513449679,77.2854647,28.6859432
6513461531,77.2874021,28.6805687
6513461532,77.2876842,28.6807168
6513487585,77.2854989,28.6852825
6513487586,77.2903159,28.687015
6513487589,77.2904946,28.6865298
6513487592,77.2907542,28.6865384
6513487593,77.2901649,28.6871172
6513487604,77.2908981,28.6796393
6513487605,77.2892642,28.6784664
6513487608,77.2885479,28.6781848
6513487609,77.2889653,28.6783449
6513723507,77.1238746,28.5447641
6513723508,77.1246808,28.5447618
6513777816,77.1246749,28.5444019
6514899691,77.2877377,28.6892905
6514899702,77.280443,28.6882134
6514899707,77.2800968,28.6888205
6514899717,77.2799844,28.6876268
6514899718,77.2774887,28.6898705
6514907069,77.3154786,28.6771433
6514907072,77.3178991,28.6772514
6514911430,77.2996285,28.675884
6514911432,77.3003433,28.6758787
6514911437,77.303112,28.6758466
6514911438,77.3032551,28.6758556
6514911447,77.3072004,28.6759158
6514911451,77.2959776,28.6757234
6514911463,77.3031043,28.6755182
6514911464,77.3032287,28.6755251
6514911469,77.3068682,28.6757213
6514995295,77.2336291,28.6580843
6514995296,77.2344744,28.6581443
6514995297,77.2344625,28.6583891
6514995299,77.2344938,28.6579471
6514995301,77.2345191,28.6576841
6514995302,77.2345641,28.6572671
6514995303,77.2334497,28.6580696
6514995304,77.2336562,28.6578543
6514995306,77.2337284,28.6571938
6514995307,77.233281,28.6569687
6514995309,77.2352274,28.6573425
6514995312,77.2332336,28.6580008
6514995314,77.2332791,28.6577879
6514995316,77.2333184,28.6571715
6514995317,77.2336603,28.6578199
6514995320,77.2343186,28.6572391
6514995321,77.2343116,28.6574473
6514995323,77.2339607,28.6572069
6514995324,77.2338033,28.6571986
6514995326,77.2342652,28.6565744
6514995331,77.2342614,28.6561681
6517841258,77.2486893,28.5427616
6517841259,77.2483923,28.5434242
6517841260,77.2477022,28.5433258
6517841262,77.24668,28.5428563
6517841263,77.246605,28.5428214
6518539260,77.2707741,28.5668101
6518569394,77.2460666,28.5612584
6518569396,77.2479006,28.5617467
6518840168,77.2831804,28.6142223
6520295378,77.2910833,28.680425
6520295382,77.2920057,28.6796441
6520295383,77.2900478,28.6753067
6520306387,77.2937036,28.6747865
6520306388,77.2934653,28.6746901
6520306391,77.2944499,28.6757904
6520306394,77.2941639,28.6752759
6520454762,77.2628765,28.5804378
6520567781,77.229568,28.5778341
6524293633,77.2916955,28.7000484
6531309277,77.1357059,28.6229853
6531309281,77.1360102,28.623326
6531322255,77.1353802,28.6238212
6531322258,77.1351472,28.6237353
6531328275,77.2340555,28.5661646
6531328283,77.2344483,28.5661361
6531346871,77.2319088,28.5634365
6531346874,77.2314774,28.5634573
6531350886,77.1365959,28.6241286
6531381099,77.2289462,28.5663505
6531585510,77.2112594,28.6231193
6531650304,77.2063255,28.6363087
6531655529,77.2030775,28.6278951
6531655534,77.2026873,28.6272014
6535010961,77.2755059,28.6246536
6535024548,77.275414,28.622246
6536900342,77.2072281,28.5756777
6536900345,77.2069707,28.5751376
6538681271,77.1765183,28.5780357
6538681272,77.1762188,28.5779209
6538724479,77.1998602,28.5770581
6538725141,77.1751085,28.5721405
6538725143,77.1750534,28.5719765
6538727983,77.2180029,28.5898215
6538750821,77.2252544,28.598582
6538751119,77.2308555,28.5961915
6538751120,77.2315925,28.596195
